text,count,mean_combined_score,std_combined_score,max_combined_score,mean_comp_deviation,mean_norm_shift,n_tokens
4's addition of,1,1.0826851699293205,0.0,1.0826851699293205,0.2060546875,2.116502963885801,3
Leadership theorist,1,1.0818899901958505,0.0,1.0818899901958505,0.3359375,2.007581420802126,2
: Ridge Racer Type,1,1.0812806348152877,0.0,1.0812806348152877,0.3662109375,2.0248568604757193,4
Leuven,4,1.080457008789176,0.13085835235296978,1.2531216620249586,0.332275390625,2.0682995043948145,1
"protests

References",1,1.0804385855551084,0.0,1.0804385855551084,0.142578125,2.1297463662315206,2
standard of localizing earthquakes,1,1.0803235763040286,0.0,1.0803235763040286,0.2802734375,2.1381868704475715,4
spahan,1,1.0802367889465865,0.0,1.0802367889465865,0.2431640625,2.1112365036164658,1
10 in a game against,1,1.0799567976899915,0.0,1.0799567976899915,0.412109375,1.8938617207874784,5
game of each series.,1,1.0798134489823497,0.0,1.0798134489823497,0.558349609375,1.6874181439402491,4
inode.  The semant,1,1.079710515275939,0.0,1.079710515275939,0.513427734375,1.853206952252347,3
-de-Bavel,1,1.0792937975327581,0.0,1.0792937975327581,0.564453125,1.806144650081895,1
13 March 2,1,1.0791376651547588,0.0,1.0791376651547588,0.4033203125,1.8926683816368968,3
seen to reside.,1,1.079039296311024,0.0,1.079039296311024,0.646728515625,1.63216855327756,3
Creamery,1,1.0790043800836133,0.0,1.0790043800836133,0.27734375,2.163941614271533,1
anian Voivodeship,1,1.0786370948160804,0.0,1.0786370948160804,0.4111328125,1.9254745729777007,2
also contains covers of War',1,1.078418000548691,0.0,1.078418000548691,0.546630859375,1.7057190736373522,5
Andhra Pradesh,2,1.07827287658091,0.06597158476286302,1.144244461343773,0.40576171875,1.9411045547335246,2
verne to SH-,1,1.0778837447358407,0.0,1.0778837447358407,0.47265625,1.8314891469958516,3
of Pomerania.,1,1.0776033588983198,0.0,1.0776033588983198,0.42578125,1.795525120878612,2
"ie Street, Bendigo",1,1.0769006584393417,0.0,1.0769006584393417,0.26123046875,2.039297544535854,3
"s, entering service in",1,1.076564730024124,0.0,1.076564730024124,0.4306640625,1.8861139734978098,4
Jordal Amfi,1,1.0762870755473186,0.0,1.0762870755473186,0.4111328125,1.9358348763682962,2
oval head  long.,1,1.07512983931661,0.0,1.07512983931661,0.45556640625,1.888874402979025,3
ouri Metropolitan Statist,1,1.0746458480192989,0.0,1.0746458480192989,0.4423828125,1.8413387411419968,3
legiate Vocational Institute,1,1.074002475356842,0.0,1.074002475356842,0.3544921875,1.9667444696421048,3
Discipline Inspection,1,1.0738750339325351,0.0,1.0738750339325351,0.47314453125,1.848139733268838,2
appus nealleyi,1,1.0732356693102842,0.0,1.0732356693102842,0.4482421875,1.8341511849944605,2
"ikit, Cotabato",1,1.0729548247925629,0.0,1.0729548247925629,0.3232421875,1.988539405731407,2
education facility on Winthrop,1,1.0726686035610178,0.0,1.0726686035610178,0.33837890625,1.896759399527544,4
Rybnik,1,1.072428236727469,0.0,1.072428236727469,0.36962890625,1.9228308457249224,1
closure that year of,1,1.0715785908427349,0.0,1.0715785908427349,0.28076171875,2.0789708911693374,4
"013, TCH",1,1.0713786375009613,0.0,1.0713786375009613,0.33544921875,1.9569500117211531,2
List of indoor arenas,1,1.070942711109652,0.0,1.070942711109652,0.2724609375,2.0345345121491296,4
30 mm.,1,1.0708484616233374,0.0,1.0708484616233374,0.42578125,1.9533662712458433,2
Legislature in,1,1.0702774473557897,0.0,1.0702774473557897,0.326171875,1.969699966045724,2
Confederates pushed back,1,1.0701351024986028,0.0,1.0701351024986028,0.15625,2.173506701559007,3
"17, 19",1,1.0686236377165015,0.0,1.0686236377165015,0.35986328125,1.892811535697504,2
from the company. In,1,1.0683539694975814,0.0,1.0683539694975814,0.44775390625,1.9113634393689538,4
th century local artists such as,1,1.067851776670876,0.0,1.067851776670876,0.27783203125,2.0324224104271895,6
(88 m).,1,1.0677807400915782,0.0,1.0677807400915782,0.39892578125,1.8113585885101955,2
are Records. The label owner,1,1.0677101631526207,0.0,1.0677101631526207,0.4287109375,1.9338017750690513,5
Kiribati on,1,1.0675811671956073,0.0,1.0675811671956073,0.43603515625,1.7890395879108931,2
a Russian professional footballer.,1,1.0674642976832664,0.0,1.0674642976832664,0.4814453125,1.813191994208166,4
of Bukhara,1,1.0672379773647063,0.0,1.0672379773647063,0.54248046875,1.7373698457555151,2
"in Cork, Ireland.",1,1.0669664154994793,0.0,1.0669664154994793,0.28076171875,2.0191006090611983,3
ottier and starring,1,1.0663936136478085,0.0,1.0663936136478085,0.34228515625,1.9002979989632711,3
uments attachment debtor or g,1,1.0653385611995663,0.0,1.0653385611995663,0.630859375,1.6615153483114151,5
ili is in Bantu,1,1.0640718066816668,0.0,1.0640718066816668,0.15869140625,2.215477368266667,4
Feliciana Parish,1,1.0630538138648105,0.0,1.0630538138648105,0.38232421875,1.8915822885682758,2
Crescenzo,1,1.0623604317718267,0.0,1.0623604317718267,0.470703125,1.799516802085816,1
ogakukan,3,1.0622715524888702,0.12084367969022776,1.199309732203198,0.4752604166666667,1.8647039463263422,1
metaphorical,1,1.0618911019118664,0.0,1.0618911019118664,0.33251953125,1.9944494344671657,1
-operated,2,1.0614146940875588,0.10911439726286226,1.1705290913504212,0.4703369140625,1.9453458172501472,1
ently to assist the cruiser,1,1.061252186577001,0.0,1.061252186577001,0.2412109375,2.0276421851925024,5
–Engdahl,1,1.0611362567167981,0.0,1.0611362567167981,0.69140625,1.738778141791995,1
revision there are,1,1.0604190281666261,0.0,1.0604190281666261,0.46142578125,1.7644508907290652,3
a short distance east of,1,1.059545902729612,0.0,1.059545902729612,0.51904296875,1.7788696396365296,5
Cotabato,1,1.0592416107913885,0.0,1.0592416107913885,0.421875,1.9326499254159708,1
Travis' experimental serum,1,1.0587253843817555,0.0,1.0587253843817555,0.30517578125,2.0020380703293887,3
160.,1,1.0577806076890026,0.0,1.0577806076890026,0.4990234375,1.6752437555506317,1
uddapah,1,1.05740691764031,0.0,1.05740691764031,0.4443359375,1.8743522550382747,1
-Gothic,1,1.057344236755536,0.0,1.057344236755536,0.3916015625,1.9666027793888399,1
"""assumption",1,1.0569592151169696,0.0,1.0569592151169696,0.52099609375,1.8735992096674237,1
60-hectare,1,1.056782958983958,0.0,1.056782958983958,0.529296875,1.7490130615223944,1
-shots,1,1.0563528932586406,0.0,1.0563528932586406,0.337890625,2.026746490959101,1
and a pink doublet,1,1.056327655998647,0.0,1.056327655998647,0.26318359375,2.1339832024966174,4
regional capital Gdańsk.,1,1.0558887490737336,0.0,1.0558887490737336,0.3857421875,1.894116403934334,3
until his death in 1,1,1.0556618482687796,0.0,1.0556618482687796,0.600830078125,1.5644628482110114,5
of Morgarten,1,1.0556148918339434,0.0,1.0556148918339434,0.427734375,1.8688956280223583,2
Randfichten in 1,1,1.055179498796344,0.0,1.055179498796344,0.51123046875,1.657937760662735,3
Sweetapple,1,1.054893739719318,0.0,1.054893739719318,0.601806640625,1.6536528063295455,1
was first elected in 2,1,1.0541962279936998,0.0,1.0541962279936998,0.592529296875,1.5871202086561242,5
a similar distance east of,1,1.0536358796528247,0.0,1.0536358796528247,0.5478515625,1.6937210467883117,5
Sir Thomas Munro,1,1.0533053691664307,0.0,1.0533053691664307,0.46826171875,1.7734611768223267,3
126.,1,1.0531549751697924,0.0,1.0531549751697924,0.23681640625,1.9736467152682307,1
Paralymp,2,1.0524737104115267,0.07850226342894223,1.130975973840469,0.42626953125,1.8747145494663167,1
Haydar Tora,1,1.0523172515350034,0.0,1.0523172515350034,0.283203125,1.9622140272750082,2
an American screenwriter.,1,1.0518637773503805,0.0,1.0518637773503805,0.627685546875,1.6473596386884508,3
For large cuttings,1,1.0510831725456964,0.0,1.0510831725456964,0.19287109375,2.164939376676741,3
Solway Firth,1,1.0510655929705897,0.0,1.0510655929705897,0.33935546875,1.946633708988974,2
option of the state seizing,1,1.0500517215151601,0.0,1.0500517215151601,0.28759765625,2.0185619209754,5
-to-air missile,1,1.049066341486179,0.0,1.049066341486179,0.4326171875,1.8686375334029472,2
and eventually executed,1,1.0489670318823894,0.0,1.0489670318823894,0.40087890625,1.8760796890809734,3
former racing driver.,1,1.0489477504673155,0.0,1.0489477504673155,0.32177734375,1.875238028512039,3
04.  AVSIG,1,1.0487251748720792,0.0,1.0487251748720792,0.3125,1.9416371559301981,2
race he drew the attention of,1,1.0485590312465234,0.0,1.0485590312465234,0.35302734375,1.9248643749913081,6
Takagi,1,1.048440617749353,0.0,1.048440617749353,0.48974609375,1.7476274232796323,1
botanical garden located inside,1,1.0482926044637613,0.0,1.0482926044637613,0.556884765625,1.650272526784403,4
ly and The Family Stone',1,1.0482799332759285,0.0,1.0482799332759285,0.39453125,1.890353153502321,5
Welsh clergyman,1,1.0480119709555171,0.0,1.0480119709555171,0.396484375,1.8912701617637928,2
John Adair said Greene,1,1.0473556172541405,0.0,1.0473556172541405,0.306640625,1.913005742354101,4
It was released on October,1,1.047261926790577,0.0,1.047261926790577,0.6611328125,1.5579131177576924,5
are required when performing a P,1,1.046700165474541,0.0,1.046700165474541,0.72802734375,1.4570214097801022,6
Cranbrook,1,1.0463508667756878,0.0,1.0463508667756878,0.412109375,1.8789386903767196,1
Joyeuses nouvelles,1,1.046021286383801,0.0,1.046021286383801,0.32080078125,1.9459858331470026,2
worldwide if the dubbed,1,1.045867088879016,0.0,1.045867088879016,0.23486328125,2.03129369876004,4
Parliament of Catalonia from,1,1.0457062828213695,0.0,1.0457062828213695,0.3642578125,1.9594805508034232,4
Arthurs,1,1.045093588147247,0.0,1.045093588147247,0.4140625,1.8607808453681174,1
started in C.A.,1,1.044122570264093,0.0,1.044122570264093,0.2177734375,1.9950720506602326,3
S. and Europe.,1,1.0438499173671627,0.0,1.0438499173671627,0.46435546875,1.7609919809179067,3
career at Bank Przemys,1,1.0432646905318292,0.0,1.0432646905318292,0.46142578125,1.722663679454573,4
alto Medal. In,1,1.0430251424231585,0.0,1.0430251424231585,0.41943359375,1.800067738870396,3
", at",1,1.042986353914888,0.0,1.042986353914888,0.32080078125,1.95060553322472,2
-Clay Creamery,2,1.0423147397682888,0.013159100560687698,1.0554738403289765,0.399658203125,1.8352180017644717,2
Cremona,3,1.0421208311955998,0.030235564614934388,1.0786832719994472,0.4739583333333333,1.8609173123639993,1
which was officially opened in,1,1.0418677257816007,0.0,1.0418677257816007,0.47216796875,1.7918031035165016,5
rix and Virton,1,1.0417455604411818,0.0,1.0417455604411818,0.33837890625,1.8952574557904542,3
Pte) Roy Longmore,1,1.0413813195931825,0.0,1.0413813195931825,0.3232421875,1.9711290802329564,3
Borren in Stargate,1,1.0412165430486984,0.0,1.0412165430486984,0.48828125,1.678541845902996,3
Auflagen,1,1.0411235616171104,0.0,1.0411235616171104,0.236328125,2.068995427480276,1
4–1,1,1.0410704512530504,0.0,1.0410704512530504,0.2734375,1.955581401570126,1
"Description
Pinus dalat",1,1.04069876999342,0.0,1.04069876999342,0.49462890625,1.6733411632648,3
water Power Station was part of,1,1.0403107879152997,0.0,1.0403107879152997,0.36865234375,1.9575884932257495,6
intermittently,1,1.0402329015126894,0.0,1.0402329015126894,0.3408203125,1.9814416287817231,1
937.,1,1.0394340531969315,0.0,1.0394340531969315,0.3076171875,1.8390026134610786,1
lybourne Park Robert Moloney,1,1.039271871090809,0.0,1.039271871090809,0.22607421875,1.901173452141085,4
repeat airing at,1,1.039233116725217,0.0,1.039233116725217,0.486328125,1.7710564246255422,3
cricketer,1,1.0391922935776086,0.0,1.0391922935776086,0.38623046875,1.8883860073815213,1
anjevica Monastery,1,1.0391009685963775,0.0,1.0391009685963775,0.3583984375,1.8093002730534433,2
oneura longipalpis,1,1.0386385353914502,0.0,1.0386385353914502,0.595947265625,1.6117940923848753,2
baron Tourtau,1,1.0386361634888193,0.0,1.0386361634888193,0.408203125,1.763643631378298,2
.M. Coulter,1,1.0382549220237614,0.0,1.0382549220237614,0.47412109375,1.8208570316219033,2
. Cuthbert,1,1.038191858192538,0.0,1.038191858192538,0.408203125,1.830831207981345,2
receivership,2,1.0378084401428538,0.11383464858727832,1.151643088730132,0.263427734375,2.0093770573883845,1
Nye Jordal Amfi,1,1.0375211509119397,0.0,1.0375211509119397,0.3779296875,1.848563619467349,3
atime:,1,1.0371920065272962,0.0,1.0371920065272962,0.1884765625,1.9254842887791777,1
826).,1,1.0364194325072047,0.0,1.0364194325072047,0.3779296875,1.7362512179867613,1
her Education Interim Committee,1,1.03566630406368,0.0,1.03566630406368,0.19384765625,2.1472712289092,4
Insane Asylum,1,1.034832134758864,0.0,1.034832134758864,0.34619140625,1.9585402978346598,2
Schneider.,1,1.0347945177527251,0.0,1.0347945177527251,0.44921875,1.6576802641083754,1
României,1,1.034605898283668,0.0,1.034605898283668,0.39794921875,1.8225987300841697,1
Thomas Crosbie Holdings,1,1.03449560645873,0.0,1.03449560645873,0.3779296875,1.8391687036468252,3
Jessie Richardson,1,1.0343954732007634,0.0,1.0343954732007634,0.18505859375,2.0879418080019088,2
Staying Power,1,1.0343696753128995,0.0,1.0343696753128995,0.44384765625,1.6846180359384986,2
Neuchâtel,1,1.0337573086366474,0.0,1.0337573086366474,0.41748046875,1.8434264747166185,1
", Pennsylvania. Arthurs",1,1.033614010839473,0.0,1.033614010839473,0.3212890625,1.8494158864736818,3
Firestreak,1,1.0335621924615566,0.0,1.0335621924615566,0.36865234375,1.8834660280288913,1
の頭自然文化,1,1.0318423531154202,0.0,1.0318423531154202,0.13623046875,2.10878068747605,1
"o, the MIL",1,1.0317561430180902,0.0,1.0317561430180902,0.44189453125,1.7799518809827253,3
ank Aquatics Center.,1,1.0312782125281903,0.0,1.0312782125281903,0.46044921875,1.7071017813204756,3
-0T locomotives,1,1.0312658191313777,0.0,1.0312658191313777,0.40185546875,1.7942900361096938,2
. It is a follow-,1,1.0310933746617645,0.0,1.0310933746617645,0.66455078125,1.528417030404411,5
of the Gods,1,1.0307468620047746,0.0,1.0307468620047746,0.18798828125,2.050255826886936,3
110 million taka,1,1.0302036888372677,0.0,1.0302036888372677,0.34375,1.970040472093169,3
ports complex Jordal Idrett,1,1.0299158071408485,0.0,1.0299158071408485,0.427734375,1.871420377227121,4
prison term of five to,1,1.0292298104850652,0.0,1.0292298104850652,0.19580078125,1.9980623191814126,5
atoru Nakajima,1,1.029213564850485,0.0,1.029213564850485,0.48486328125,1.676732642594962,2
to be a suburb of,1,1.0291800990988107,0.0,1.0291800990988107,0.3603515625,1.8666514196220265,5
of the Indian Invaders,1,1.0289467419318516,0.0,1.0289467419318516,0.37646484375,1.8309117767046288,4
"venture film, directed by",1,1.0288923582475147,0.0,1.0288923582475147,0.576171875,1.572169860462537,4
"2 series races, Takagi",1,1.0284731321878553,0.0,1.0284731321878553,0.328125,1.904068572657138,4
Psichiatra,1,1.0284417394077972,0.0,1.0284417394077972,0.69140625,1.6129744657069927,1
", was a stronghold of",1,1.0283628903468294,0.0,1.0283628903468294,0.36572265625,1.8622890618045733,5
with a deciduous sheath,1,1.0278572568755775,0.0,1.0278572568755775,0.3408203125,1.9276753687514439,4
until the mid-19,1,1.0274654863766068,0.0,1.0274654863766068,0.41259765625,1.8246451612540173,3
hardy perennials,1,1.027330059001076,0.0,1.027330059001076,0.330078125,1.95797358500269,2
. It opened on May,1,1.0271543963415297,0.0,1.0271543963415297,0.55810546875,1.585830326791324,5
code-named,1,1.0264590134714593,0.0,1.0264590134714593,0.44189453125,1.846176830553648,1
"charts, ""De lustigen",1,1.026305246527221,0.0,1.026305246527221,0.212890625,1.9416176085055523,3
berk).,1,1.0258480699523371,0.0,1.0258480699523371,0.28759765625,1.790183224197249,1
6 million). Lead actor York,1,1.0257069754709014,0.0,1.0257069754709014,0.4365234375,1.7223484933647537,5
North Dakota House of Representatives,2,1.0254872476848895,0.08457229542347483,1.1100595431083644,0.2685546875,1.8796971231184738,5
ancing to the final.,1,1.0253617462899955,0.0,1.0253617462899955,0.577392578125,1.5272105180687388,4
Literature,1,1.0253517536801011,0.0,1.0253517536801011,0.388671875,1.7624760638877521,1
Salvatore Sciarrino,2,1.0244987204299476,0.10234884553823342,1.126847565968181,0.484619140625,1.6838969475592434,2
had sunk the liner,1,1.024193322334064,0.0,1.024193322334064,0.25341796875,1.9523290089601602,4
-titled,1,1.0241524329716416,0.0,1.0241524329716416,0.546142578125,1.7328664339916038,1
of his namesake,1,1.0233824246508783,0.0,1.0233824246508783,0.1474609375,2.124129889752196,3
church in the deanery,1,1.0233409985927542,0.0,1.0233409985927542,0.2841796875,1.9450712464818851,4
ewi Humphreys,1,1.0229314572005828,0.0,1.0229314572005828,0.49755859375,1.6587690726889566,2
Chittoor district,1,1.0227012709238867,0.0,1.0227012709238867,0.36669921875,1.863271731997217,2
The college was founded in,1,1.0222663715887643,0.0,1.0222663715887643,0.545166015625,1.666017491471911,5
nuisance,1,1.0220713437343567,0.0,1.0220713437343567,0.31982421875,1.8908717187108919,1
Opposition nomine,1,1.0220192406669188,0.0,1.0220192406669188,0.43896484375,1.7168523008860468,2
Grégoire,1,1.0217621209807397,0.0,1.0217621209807397,0.41943359375,1.7708359665143492,1
and Vocals,1,1.0216972971114595,0.0,1.0216972971114595,0.376953125,1.816938555278649,2
He was drafted,1,1.0215524759251307,0.0,1.0215524759251307,0.4580078125,1.6956048226253266,3
in the House of Commons.,1,1.0210361900740592,0.0,1.0210361900740592,0.40576171875,1.767678365810148,5
いのかしら,1,1.02100520913035,0.0,1.02100520913035,0.23583984375,2.0443343118883748,1
the Pennsylvania House of Representatives,1,1.0206013548364161,0.0,1.0206013548364161,0.2626953125,1.95897409021604,5
distortion pedals,1,1.0196049791573198,0.0,1.0196049791573198,0.3369140625,1.8572399869557994,2
its eastern suburbs,1,1.0194818910110026,0.0,1.0194818910110026,0.30126953125,1.9521471103400068,3
until his death in 2,1,1.0193577648351146,0.0,1.0193577648351146,0.547607421875,1.5740291777127864,5
"6
 Der Ausgleich",1,1.019336583539361,0.0,1.019336583539361,0.220703125,1.9354874549421526,3
AR score in,1,1.019154376398888,0.0,1.019154376398888,0.30615234375,1.94095234724722,3
superintendent,1,1.0190569386903443,0.0,1.0190569386903443,0.37060546875,1.8714948857883607,1
oroughbred racehorse,1,1.0190156946393942,0.0,1.0190156946393942,0.33251953125,1.8827443147234855,2
the United States.,1,1.0187853604698456,0.0,1.0187853604698456,0.31494140625,1.8986479714871138,3
